"tournamentNumber","tourCode","roundNumber","courseNumber","holeNumber","teeTime","startingHole","seasonYear","eventId","playerId","playerName","countryCode","leaderFlag","strokesBehind","textScore","roundScore","totalScore","position","thru","completedRoundScore","completedTotalScore","completedThru","stroke_id","type","shotNumber","distance","left","from_x","from_y","from_z","provisional","lie","strokesAssessed","groupId","x","y","z","putt","from","to","cup","strokeId","clientNumber","apexRange","apexSide","apexHeight","clubSpeed","ballSpeed","smashFactor","launchSpin","verticalLaunchAngle","horizontalLaunchAngle","actualFlightTime","kind","spinRateFit1","timeInterval1","measuredTimeInterval1","validTimeInterval1","xFit1","yFit1","zFit1"
"016","R",1,"656",1,"9:40AM",1,"2022",1,"34076","Joel Dahmen","USA",TRUE,0,"Par","E","E","-","--","E","E","1",57393,"SST",1,"307 yds","201 yds",8246.6,11959.74,194.947,FALSE,"Right Fairway",1,2,7350.9,12166.43,132.518,FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"9:40AM",1,"2022",1,"34076","Joel Dahmen","USA",TRUE,0,"Par","E","E","-","--","E","E","1",57538,"SST",2,"209 yds","31 ft 3 in.",7350.9,12166.43,132.518,FALSE,"Green",1,2,6727.2,12116.95,80.281,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"9:40AM",1,"2022",1,"34076","Joel Dahmen","USA",TRUE,0,"Par","E","E","-","--","E","E","1",57597,"SST",3,"27 ft 4 in.","3 ft 11 in.",6727.2,12116.95,80.281,FALSE,"Green",1,2,6746.6,12136.19,80.115,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"9:40AM",1,"2022",1,"34076","Joel Dahmen","USA",TRUE,0,"Par","E","E","-","--","E","E","1",57729,"SST",4,"3 ft 11 in.","0 in.",6746.6,12136.19,80.115,FALSE,NA,1,2,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"9:40AM",1,"2022",1,"54421","Garrick Higgo","RSA",TRUE,0,"Par","E","E","-","--","E","E","1",57267,"SST",1,"363 yds","142 yds",8246.6,11959.74,194.947,FALSE,"Right Rough",1,2,7176.5,12138.6,104.336,FALSE,"OTB","ERR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"9:40AM",1,"2022",1,"54421","Garrick Higgo","RSA",TRUE,0,"Par","E","E","-","--","E","E","1",57546,"SST",2,"146 yds","36 ft 0 in.",7176.5,12138.6,104.336,FALSE,"Green",1,2,6739.1,12104.12,80.389,FALSE,"ORO","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"9:40AM",1,"2022",1,"54421","Garrick Higgo","RSA",TRUE,0,"Par","E","E","-","--","E","E","1",57572,"SST",3,"42 ft 0 in.","6 ft 3 in.",6739.1,12104.12,80.389,FALSE,"Green",1,2,6748.7,12145.04,79.989,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"9:40AM",1,"2022",1,"54421","Garrick Higgo","RSA",TRUE,0,"Par","E","E","-","--","E","E","1",57863,"SST",4,"6 ft 3 in.","0 in.",6748.7,12145.04,79.989,FALSE,NA,1,2,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"9:50AM",1,"2022",1,"36689","Brooks Koepka","USA",TRUE,0,"Par","E","E","-","--","E","E","1",57669,"SST",1,"364 yds","140 yds",8246.6,11959.74,194.947,FALSE,"Right Rough",1,3,7166.1,12098.38,101.616,FALSE,"OTB","ERR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"9:50AM",1,"2022",1,"36689","Brooks Koepka","USA",TRUE,0,"Par","E","E","-","--","E","E","1",57976,"SST",2,"144 yds","13 ft 9 in.",7166.1,12098.38,101.616,FALSE,"Green",1,3,6736.8,12143.63,79.998,FALSE,"ORO","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"9:50AM",1,"2022",1,"36689","Brooks Koepka","USA",TRUE,0,"Par","E","E","-","--","E","E","1",58060,"SST",3,"14 ft 0 in.","6 in.",6736.8,12143.63,79.998,FALSE,"Green",1,3,6749.7,12138.08,80.117,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"9:50AM",1,"2022",1,"36689","Brooks Koepka","USA",TRUE,0,"Par","E","E","-","--","E","E","1",58068,"SST",4,"6 in.","0 in.",6749.7,12138.08,80.117,FALSE,NA,1,3,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"9:50AM",1,"2022",1,"46717","Viktor Hovland","NOR",TRUE,0,"Par","E","E","-","--","E","E","1",57582,"SST",1,"349 yds","156 yds",8246.6,11959.74,194.947,FALSE,"Left Intermediate",1,3,7206.3,12037.64,103.533,FALSE,"OTB","ELI",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"9:50AM",1,"2022",1,"46717","Viktor Hovland","NOR",TRUE,0,"Par","E","E","-","--","E","E","1",57957,"SST",2,"157 yds","26 ft 6 in.",7206.3,12037.64,103.533,FALSE,"Green",1,3,6743.3,12112.82,80.216,FALSE,"OIR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"9:50AM",1,"2022",1,"46717","Viktor Hovland","NOR",TRUE,0,"Par","E","E","-","--","E","E","1",58036,"SST",3,"28 ft 5 in.","19 in.",6743.3,12112.82,80.216,FALSE,"Green",1,3,6749.9,12140.45,80.085,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"9:50AM",1,"2022",1,"46717","Viktor Hovland","NOR",TRUE,0,"Par","E","E","-","--","E","E","1",58040,"SST",4,"19 in.","0 in.",6749.9,12140.45,80.085,FALSE,NA,1,3,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:00AM",1,"2022",1,"45526","Abraham Ancer","MEX",FALSE,1,"Par","E","E","-","--","E","E","1",58212,"SST",1,"363 yds","141 yds",8246.6,11959.74,194.947,FALSE,"Right Rough",1,4,7167.5,12083.58,101.754,FALSE,"OTB","ERR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:00AM",1,"2022",1,"45526","Abraham Ancer","MEX",FALSE,1,"Par","E","E","-","--","E","E","1",58567,"SST",2,"152 yds","43 ft 1 in.",7167.5,12083.58,101.754,FALSE,"Green",1,4,6712.8,12116.31,80.531,FALSE,"ORO","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:00AM",1,"2022",1,"45526","Abraham Ancer","MEX",FALSE,1,"Par","E","E","-","--","E","E","1",58739,"SST",3,"40 ft 10 in.","3 ft 0 in.",6712.8,12116.31,80.531,FALSE,"Green",1,4,6748.6,12135.82,80.132,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:00AM",1,"2022",1,"45526","Abraham Ancer","MEX",FALSE,1,"Par","E","E","-","--","E","E","1",58885,"SST",4,"3 ft 0 in.","0 in.",6748.6,12135.82,80.132,FALSE,NA,1,4,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:00AM",1,"2022",1,"46402","Talor Gooch","USA",FALSE,1,"Par","E","E","-","--","E","E","1",58073,"SST",1,"365 yds","139 yds",8246.6,11959.74,194.947,FALSE,"Right Rough",1,4,7165.5,12097.54,101.557,FALSE,"OTB","ERR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:00AM",1,"2022",1,"46402","Talor Gooch","USA",FALSE,1,"Par","E","E","-","--","E","E","1",58575,"SST",2,"129 yds","32 ft 11 in.",7165.5,12097.54,101.557,FALSE,"Right Front Greenside Bunker",1,4,6782.6,12141.11,76.16,FALSE,"ORO","EG3",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:00AM",1,"2022",1,"46402","Talor Gooch","USA",FALSE,1,"Par","E","E","-","--","E","E","1",58677,"SST",3,"31 ft 2 in.","4 ft 4 in.",6782.6,12141.11,76.16,FALSE,"Green",1,4,6751.8,12142.76,80.044,FALSE,"OGS","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:00AM",1,"2022",1,"46402","Talor Gooch","USA",FALSE,1,"Par","E","E","-","--","E","E","1",59071,"SST",4,"4 ft 4 in.","0 in.",6751.8,12142.76,80.044,FALSE,NA,1,4,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:10AM",1,"2022",1,"29478","Kevin Kisner","USA",FALSE,2,"Par","E","E","-","--","E","E","1",58789,"SST",1,"353 yds","151 yds",8246.6,11959.74,194.947,FALSE,"Left Fairway",1,5,7196.9,12075.18,104.077,FALSE,"OTB","ELF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:10AM",1,"2022",1,"29478","Kevin Kisner","USA",FALSE,2,"Par","E","E","-","--","E","E","1",59434,"SST",2,"157 yds","24 ft 7 in.",7196.9,12075.18,104.077,FALSE,"Green",1,5,6728.7,12125.8,80.134,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:10AM",1,"2022",1,"29478","Kevin Kisner","USA",FALSE,2,"Par","E","E","-","--","E","E","1",59567,"SST",3,"23 ft 9 in.","15 in.",6728.7,12125.8,80.134,FALSE,"Green",1,5,6749.5,12137.3,80.137,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:10AM",1,"2022",1,"29478","Kevin Kisner","USA",FALSE,2,"Par","E","E","-","--","E","E","1",59580,"SST",4,"15 in.","0 in.",6749.5,12137.3,80.137,FALSE,NA,1,5,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:10AM",1,"2022",1,"40026","Daniel Berger","USA",FALSE,2,"Par","E","E","-","--","E","E","1",59067,"SST",1,"306 yds","199 yds",8246.6,11959.74,194.947,FALSE,"Left Fairway",1,5,7346.2,12122.08,128.695,FALSE,"OTB","ELF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:10AM",1,"2022",1,"40026","Daniel Berger","USA",FALSE,2,"Par","E","E","-","--","E","E","1",59397,"SST",2,"207 yds","22 ft 11 in.",7346.2,12122.08,128.695,FALSE,"Green",1,5,6727.6,12144.78,80.17,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:10AM",1,"2022",1,"40026","Daniel Berger","USA",FALSE,2,"Par","E","E","-","--","E","E","1",59806,"SST",3,"22 ft 4 in.","7 in.",6727.6,12144.78,80.17,FALSE,"Green",1,5,6749.1,12138.87,79.968,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:10AM",1,"2022",1,"40026","Daniel Berger","USA",FALSE,2,"Par","E","E","-","--","E","E","1",59853,"SST",4,"7 in.","0 in.",6749.1,12138.87,79.968,FALSE,NA,1,5,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:20AM",1,"2022",1,"28252","Seamus Power","IRL",FALSE,2,"Birdie","E","E","-","--","-1","-1","1",59774,"SST",1,"352 yds","152 yds",8246.6,11959.74,194.947,FALSE,"Right Fairway",1,6,7203.1,12096.63,104.789,FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:20AM",1,"2022",1,"28252","Seamus Power","IRL",FALSE,2,"Birdie","E","E","-","--","-1","-1","1",60331,"SST",2,"150 yds","5 ft 8 in.",7203.1,12096.63,104.789,FALSE,"Green",1,6,6755.7,12138.39,80.125,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:20AM",1,"2022",1,"28252","Seamus Power","IRL",FALSE,2,"Birdie","E","E","-","--","-1","-1","1",60513,"SST",3,"5 ft 8 in.","0 in.",6755.7,12138.39,80.125,FALSE,NA,1,6,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:20AM",1,"2022",1,"40006","Erik van Rooyen","RSA",FALSE,2,"Par","E","E","-","--","E","E","1",59593,"SST",1,"309 yds","200 yds",8246.6,11959.74,194.947,FALSE,"Right Fairway",1,6,7347.9,12172.48,132.905,FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:20AM",1,"2022",1,"40006","Erik van Rooyen","RSA",FALSE,2,"Par","E","E","-","--","E","E","1",60206,"SST",2,"197 yds","22 ft 9 in.",7347.9,12172.48,132.905,FALSE,"Green",1,6,6762.3,12119.47,80.13,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:20AM",1,"2022",1,"40006","Erik van Rooyen","RSA",FALSE,2,"Par","E","E","-","--","E","E","1",60446,"SST",3,"23 ft 7 in.","10 in.",6762.3,12119.47,80.13,FALSE,"Green",1,6,6748.8,12138.77,80.103,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:20AM",1,"2022",1,"40006","Erik van Rooyen","RSA",FALSE,2,"Par","E","E","-","--","E","E","1",60466,"SST",4,"10 in.","0 in.",6748.8,12138.77,80.103,FALSE,NA,1,6,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:30AM",1,"2022",1,"26300","Matt Jones","AUS",FALSE,2,"Par","E","E","-","--","E","E","1",60603,"SST",1,"364 yds","140 yds",8246.6,11959.74,194.947,FALSE,"Right Rough",1,7,7165.7,12087.92,101.58,FALSE,"OTB","ERR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:30AM",1,"2022",1,"26300","Matt Jones","AUS",FALSE,2,"Par","E","E","-","--","E","E","1",61252,"SST",2,"108 yds","95 ft 10 in.",7165.7,12087.92,101.58,FALSE,"Right Rough",1,7,6845.1,12127.45,76.789,FALSE,"ORO","ERR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:30AM",1,"2022",1,"26300","Matt Jones","AUS",FALSE,2,"Par","E","E","-","--","E","E","1",61460,"SST",3,"41 yds","28 ft 10 in.",6845.1,12127.45,76.789,FALSE,"Green",1,7,6721.4,12132.96,80.179,FALSE,"ORO","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:30AM",1,"2022",1,"26300","Matt Jones","AUS",FALSE,2,"Par","E","E","-","--","E","E","1",61505,"SST",4,"28 ft 10 in.","0 in.",6721.4,12132.96,80.179,FALSE,NA,1,7,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:30AM",1,"2022",1,"39058","Lucas Herbert","AUS",FALSE,2,"Par","E","E","-","--","E","E","1",60494,"SST",1,"298 yds","225 yds",8246.6,11959.74,194.947,FALSE,"Right Rough",1,7,7409.5,12269.46,141.776,FALSE,"OTB","ERR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:30AM",1,"2022",1,"39058","Lucas Herbert","AUS",FALSE,2,"Par","E","E","-","--","E","E","1",61136,"SST",2,"232 yds","22 ft 6 in.",7409.5,12269.46,141.776,FALSE,"Green",1,7,6727.1,12139.14,80.156,FALSE,"ORO","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:30AM",1,"2022",1,"39058","Lucas Herbert","AUS",FALSE,2,"Par","E","E","-","--","E","E","1",61548,"SST",3,"23 ft 5 in.","2 ft 5 in.",6727.1,12139.14,80.156,FALSE,"Green",1,7,6750.4,12136.19,80.142,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:30AM",1,"2022",1,"39058","Lucas Herbert","AUS",FALSE,2,"Par","E","E","-","--","E","E","1",61564,"SST",4,"2 ft 5 in.","0 in.",6750.4,12136.19,80.142,FALSE,NA,1,7,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:40AM",1,"2022",1,"30944","Jason Kokrak","USA",FALSE,3,"Bogey","E","E","-","--","+1","+1","1",61544,"SST",1,"316 yds","195 yds",8246.6,11959.74,194.947,FALSE,"Right Fairway",1,8,7330.4,12193.23,134.578,FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:40AM",1,"2022",1,"30944","Jason Kokrak","USA",FALSE,3,"Bogey","E","E","-","--","+1","+1","1",62448,"SST",2,"177 yds","56 ft 4 in.",7330.4,12193.23,134.578,FALSE,"Right Front Greenside Bunker",1,8,6803,12157.08,74.819,FALSE,"OFW","EG3",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:40AM",1,"2022",1,"30944","Jason Kokrak","USA",FALSE,3,"Bogey","E","E","-","--","+1","+1","1",62715,"SST",3,"76 ft 8 in.","21 ft 2 in.",6803,12157.08,74.819,FALSE,"Green",1,8,6733.6,12124.87,80.13,FALSE,"OGS","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:40AM",1,"2022",1,"30944","Jason Kokrak","USA",FALSE,3,"Bogey","E","E","-","--","+1","+1","1",63305,"SST",4,"24 ft 1 in.","2 ft 7 in.",6733.6,12124.87,80.13,FALSE,"Green",1,8,6752,12140.35,80.094,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:40AM",1,"2022",1,"30944","Jason Kokrak","USA",FALSE,3,"Bogey","E","E","-","--","+1","+1","1",63354,"SST",5,"2 ft 7 in.","0 in.",6752,12140.35,80.094,FALSE,NA,1,8,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:40AM",1,"2022",1,"39977","Max Homa","USA",FALSE,3,"Par","E","E","-","--","E","E","1",61727,"SST",1,"355 yds","149 yds",8246.6,11959.74,194.947,FALSE,"Right Fairway",1,8,7194.1,12105,103.933,FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:40AM",1,"2022",1,"39977","Max Homa","USA",FALSE,3,"Par","E","E","-","--","E","E","1",62549,"SST",2,"155 yds","36 ft 3 in.",7194.1,12105,103.933,FALSE,"Green",1,8,6729.5,12108.49,80.551,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:40AM",1,"2022",1,"39977","Max Homa","USA",FALSE,3,"Par","E","E","-","--","E","E","1",62810,"SST",3,"33 ft 3 in.","3 ft 0 in.",6729.5,12108.49,80.551,FALSE,"Green",1,8,6747.9,12136.2,80.122,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:40AM",1,"2022",1,"39977","Max Homa","USA",FALSE,3,"Par","E","E","-","--","E","E","1",63368,"SST",4,"3 ft 0 in.","0 in.",6747.9,12136.2,80.122,FALSE,NA,1,8,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:50AM",1,"2022",1,"25396","Kevin Na","USA",FALSE,3,"Bogey","E","E","-","--","+1","+1","1",62993,"SST",1,"329 yds","176 yds",8246.6,11959.74,194.947,FALSE,"Left Rough",1,9,7265,12022.31,111.548,FALSE,"OTB","ELR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:50AM",1,"2022",1,"25396","Kevin Na","USA",FALSE,3,"Bogey","E","E","-","--","+1","+1","1",63754,"SST",2,"199 yds","71 ft 0 in.",7265,12022.31,111.548,FALSE,"Green",1,9,6678.8,12134.86,80.584,FALSE,"ORO","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:50AM",1,"2022",1,"25396","Kevin Na","USA",FALSE,3,"Bogey","E","E","-","--","+1","+1","1",64315,"SST",3,"73 ft 7 in.","4 ft 3 in.",6678.8,12134.86,80.584,FALSE,"Green",1,9,6752.3,12135.02,80.16,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:50AM",1,"2022",1,"25396","Kevin Na","USA",FALSE,3,"Bogey","E","E","-","--","+1","+1","1",64656,"SST",4,"5 ft 6 in.","11 in.",6752.3,12135.02,80.16,FALSE,"Green",1,9,6748.9,12139.32,80.096,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:50AM",1,"2022",1,"25396","Kevin Na","USA",FALSE,3,"Bogey","E","E","-","--","+1","+1","1",64728,"SST",5,"11 in.","0 in.",6748.9,12139.32,80.096,FALSE,NA,1,9,6749.8,12138.72,80.111,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:50AM",1,"2022",1,"25900","Lucas Glover","USA",FALSE,3,"Par","E","E","-","--","E","E","1",62792,"SST",1,"352 yds","152 yds",8246.6,11959.74,194.947,FALSE,"Right Fairway",1,9,7203.6,12094.88,104.815,FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",1,"10:50AM",1,"2022",1,"25900","Lucas Glover","USA",FALSE,3,"Par","E","E","-","--","E","E","1",63824,"SST",2,"153 yds","24 ft 10 in.",7203.6,12094.88,104.815,FALSE,"Green",1,9,6745.2,12114.12,80.211,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
